Address,Unit,MAR,Date,Bedrooms
923 OCEAN AVE,6,3548,8/25/2015,1
923 OCEAN AVE,7,2324,11/1/2021,1
923 OCEAN AVE,8,2213,7/16/2020,1
927 OCEAN AVE,1,1869,6/1/2012,0
927 OCEAN AVE,14,2867,1/1/2003,0
927 OCEAN AVE,15,2843,5/31/2004,0
927 OCEAN AVE,16,2650,1/1/2003,0
927 OCEAN AVE,17,2650,12/1/2002,0
927 OCEAN AVE,18,3406,9/1/2002,0
927 OCEAN AVE,19,2650,12/15/2002,0
927 OCEAN AVE,2,2867,9/1/2002,0
927 OCEAN AVE,20,2650,1/1/2003,0
927 OCEAN AVE,21,2628,5/31/2004,0
927 OCEAN AVE,3,2650,12/15/2002,0
927 OCEAN AVE,4,707,,0
927 OCEAN AVE,5,2650,1/15/2003,0
927 OCEAN AVE,6,778,,1
927 OCEAN AVE,7,2650,12/20/2002,0
927 OCEAN AVE,8,1008,,0
933 OCEAN AVE,1,1333,,1
933 OCEAN AVE,10,3138,1/15/2022,1
933 OCEAN AVE,11,2495,1/1/2024,0
933 OCEAN AVE,12,1955,12/16/2011,0
933 OCEAN AVE,2,745,,1
933 OCEAN AVE,3,2426,6/24/2016,0
933 OCEAN AVE,4,2444,5/15/2009,0
933 OCEAN AVE,5,742,12/1/2010,0
933 OCEAN AVE,6,988,,0
933 OCEAN AVE,7,1028,,0
933 OCEAN AVE,8,2671,7/18/2023,0
933 OCEAN AVE,9,3320,1/1/2024,1
11 VICENTE TER,,3684,2/20/2010,1
11 VICENTE TER,1/2,3535,,2
17 VICENTE TER,DOWN,1498,,2
17 VICENTE TER,REAR,1064,,0
17 VICENTE TER,UP,1735,,1
3 VICENTE TER,101,1052,5/27/2021,0
3 VICENTE TER,102,968,,1
3 VICENTE TER,103,675,,1
3 VICENTE TER,104,990,12/23/2019,0
3 VICENTE TER,105,820,,1
3 VICENTE TER,106,931,8/15/2019,0
3 VICENTE TER,107,907,6/9/2014,0
3 VICENTE TER,108,968,,1
3 VICENTE TER,201,872,4/29/2009,0
3 VICENTE TER,202,931,8/9/2019,0
3 VICENTE TER,203,761,1/1/2006,0
3 VICENTE TER,204,675,,1
3 VICENTE TER,205,742,,0
3 VICENTE TER,206,968,,1
3 VICENTE TER,207,952,1/15/2007,0
3 VICENTE TER,208,968,,1
3 VICENTE TER,301,675,11/3/2001,0
3 VICENTE TER,302,968,,1
3 VICENTE TER,303,914,8/4/2016,0
3 VICENTE TER,304,675,,1
3 VICENTE TER,305,820,,1
3 VICENTE TER,306,842,10/20/2007,0
3 VICENTE TER,307,1307,9/16/2006,0
3 VICENTE TER,308,1523,4/16/2018,0
31 VICENTE TER,,1597,7/1/2001,1
33 VICENTE TER,,805,,2
35 VICENTE TER,,805,,2
41 VICENTE TER,1/2,0,,1
41 VICENTE TER,A,1316,,3
41 VICENTE TER,B,1389,,2
9 VICENTE TER,1,743,6/1/1999,0
9 VICENTE TER,2,620,,0
9 VICENTE TER,3,743,3/1/1999,0
9 VICENTE TER,4,609,,1
9 VICENTE TER,5,590,,1
9 VICENTE TER,6,536,,1
9 VICENTE TER,7,2913,,2
144 ADELAIDE DR,,0,,5
144 ADELAIDE DR,2,0,,1
620 ADELAIDE DR,,0,,0
1015 GEORGINA AVE,,0,,0
1030 GEORGINA AVE,,3440,,3
1407 GEORGINA AVE,,0,,0
2170 GEORGINA AVE,1,0,,0
225 GEORGINA AVE,,15474,7/1/2013,6
225 GEORGINA AVE,1/2,1064,,0
226 GEORGINA AVE,,0,,0
226 GEORGINA AVE,FRONT,768,,2
226 GEORGINA AVE,REAR,573,,1
2308 GEORGINA AVE,,6253,,7
239 GEORGINA AVE,,4856,,5
317 GEORGINA AVE,,0,,0
317 GEORGINA AVE,1/2,1886,,2
318 GEORGINA AVE,,6911,,5
322 GEORGINA AVE,,6470,,6
326 GEORGINA AVE,,4638,,6
436 GEORGINA AVE,,0,,0
525 GEORGINA AVE,,2931,,9
821 GEORGINA AVE,,0,,0
915 GEORGINA AVE,,0,,0
915 GEORGINA AVE,2,2943,,1
935 GEORGINA AVE,,0,,0
1601 OCEAN FRONT,A,3793,5/1/2022,1
1601 OCEAN FRONT,B,3793,5/1/2022,1
1605 OCEAN FRONT,1,594,7/1/2013,0
1605 OCEAN FRONT,1/2,1421,,1
1605 OCEAN FRONT,10,594,7/1/2013,0
1605 OCEAN FRONT,11,634,7/1/2013,0
1605 OCEAN FRONT,12,589,,0
1605 OCEAN FRONT,13,819,,0
1605 OCEAN FRONT,14,819,,0
1605 OCEAN FRONT,15,819,,0
1605 OCEAN FRONT,16,819,,0
1605 OCEAN FRONT,2,684,7/15/2013,0
1605 OCEAN FRONT,3,589,,0
1605 OCEAN FRONT,4,741,7/1/2013,0
1605 OCEAN FRONT,5,589,,0
1605 OCEAN FRONT,6,640,,0
1605 OCEAN FRONT,7,680,,0
1605 OCEAN FRONT,8,566,7/1/2013,0
1605 OCEAN FRONT,9,684,7/1/2013,0
1647 OCEAN FRONT,1,5784,3/2/2019,1
1647 OCEAN FRONT,10,4084,1/24/2019,0
1647 OCEAN FRONT,11,3076,1/15/2023,0
1647 OCEAN FRONT,12,3013,8/1/2021,0
1647 OCEAN FRONT,14,5726,5/7/2012,3
1647 OCEAN FRONT,15,4084,4/1/2019,0
1647 OCEAN FRONT,16,3143,3/21/2022,0
1647 OCEAN FRONT,17,1089,,0
1647 OCEAN FRONT,18,4084,5/1/2019,0
1647 OCEAN FRONT,2,5784,4/19/2019,1
1647 OCEAN FRONT,3,3800,7/1/2019,0
1647 OCEAN FRONT,4,1632,4/10/2010,0
1647 OCEAN FRONT,5,4084,4/28/2019,0
1647 OCEAN FRONT,6,1621,5/1/2012,0
1647 OCEAN FRONT,7,3497,8/1/2005,0
1647 OCEAN FRONT,8,1442,,1
1647 OCEAN FRONT,9,3243,8/19/2022,0
1659 OCEAN FRONT,100,2005,2/11/2015,0
1659 OCEAN FRONT,101,2553,11/1/2013,0
1659 OCEAN FRONT,102,1788,,2
1659 OCEAN FRONT,103,1316,,1
1659 OCEAN FRONT,105,3328,7/8/2018,1
1659 OCEAN FRONT,201,1402,,1
1659 OCEAN FRONT,202,2923,1/1/2016,0
1659 OCEAN FRONT,203,3784,7/31/2019,1
1659 OCEAN FRONT,204,4284,9/28/2018,1
1659 OCEAN FRONT,205,2125,6/14/2009,0
1659 OCEAN FRONT,206,3184,8/2/2019,0
1659 OCEAN FRONT,207,3184,6/15/2019,0
1659 OCEAN FRONT,208,2321,8/13/2014,0
1659 OCEAN FRONT,301,4106,4/15/2011,1
1659 OCEAN FRONT,302,3020,1/23/2009,0
1659 OCEAN FRONT,303,4284,11/14/2018,1
1659 OCEAN FRONT,304,2919,3/28/2011,1
1659 OCEAN FRONT,305,3784,10/1/2018,0
1659 OCEAN FRONT,306,3784,10/9/2018,0
1659 OCEAN FRONT,307,1840,9/15/2005,0
1659 OCEAN FRONT,308,2021,5/2/2011,0
1659 OCEAN FRONT,401,1402,,1
1659 OCEAN FRONT,402,4284,9/28/2018,1
1659 OCEAN FRONT,403,1402,,1
1659 OCEAN FRONT,404,3484,7/29/2019,0
1659 OCEAN FRONT,405,3784,9/28/2018,0
1659 OCEAN FRONT,406,2084,5/25/2010,0
1659 OCEAN FRONT,407,1155,,0
1659 OCEAN FRONT,408,2577,11/1/2017,0
1659 OCEAN FRONT,410,2638,1/10/2017,0
1703 OCEAN FRONT WALK,,5551,,9
1711 OCEAN FRONT WALK,,5803,,8
1711 OCEAN FRONT,1/2,0,,0
1712 APPIAN WAY,,0,,0
2019 VIRGINIA AVE,A,2421,2/1/2023,2
2019 VIRGINIA AVE,B,2702,9/1/2019,2
2019 VIRGINIA AVE,C,1728,9/1/2012,2
2019 VIRGINIA AVE,D,2628,7/23/2016,2
2019 VIRGINIA AVE,G,2738,8/1/2017,2
2019 VIRGINIA AVE,H,1728,10/1/2004,2
2019 VIRGINIA AVE,I,1364,,2
2019 VIRGINIA AVE,J,2778,8/28/2018,2
2019 VIRGINIA AVE,K,2400,10/22/2023,2
2019 VIRGINIA AVE,L,1054,,3
2023 VIRGINIA AVE,,2898,10/1/2015,2
2023 VIRGINIA AVE,A,702,,2
2023 VIRGINIA AVE,B,1839,12/1/2013,2
2023 VIRGINIA AVE,C,1773,6/1/2011,2
2023 VIRGINIA AVE,D,2779,3/15/2019,2
2027 VIRGINIA AVE,A,1829,2/1/2010,2
2027 VIRGINIA AVE,B,1959,6/1/2014,2
2027 VIRGINIA AVE,C,659,,2
2027 VIRGINIA AVE,D,1473,,2
2027 VIRGINIA AVE,E,1959,6/1/2014,2
2027 VIRGINIA AVE,F,1294,,2
2033 VIRGINIA AVE,A,826,6/1/2017,2
2033 VIRGINIA AVE,B,1440,5/1/2004,2
2033 VIRGINIA AVE,C,827,,3
2033 VIRGINIA AVE,D,827,,3
2035 VIRGINIA AVE,A,715,1/1/2001,1
2035 VIRGINIA AVE,B,755,,2
2035 VIRGINIA AVE,C,715,7/1/1999,1
2035 VIRGINIA AVE,D,800,8/1/2002,1
2037 VIRGINIA AVE,A,2020,1/1/2008,2
2037 VIRGINIA AVE,B,846,8/20/2000,1
2037 VIRGINIA AVE,C,827,,3
2037 VIRGINIA AVE,D,755,,2
2039 VIRGINIA AVE,A,755,,2
2039 VIRGINIA AVE,B,1110,8/1/2013,1
2039 VIRGINIA AVE,C,755,,2
2039 VIRGINIA AVE,D,755,,2
2041 VIRGINIA AVE,A,668,11/1/2009,2
2041 VIRGINIA AVE,B,755,,2
2041 VIRGINIA AVE,C,827,,3
2041 VIRGINIA AVE,D,623,10/1/2008,1
2101 VIRGINIA AVE,A,913,,3
2101 VIRGINIA AVE,B,755,,2
2101 VIRGINIA AVE,C,628,1/1/2014,2
2101 VIRGINIA AVE,D,1016,8/24/2000,1
2103 VIRGINIA AVE,A,755,,2
2103 VIRGINIA AVE,B,638,6/10/2008,1
2103 VIRGINIA AVE,C,755,,2
2103 VIRGINIA AVE,D,755,,2
2105 VIRGINIA AVE,A,641,6/15/2012,2
2105 VIRGINIA AVE,B,755,,2
2105 VIRGINIA AVE,C,755,,2
2105 VIRGINIA AVE,D,755,,2
2107 VIRGINIA AVE,A,827,,3
2107 VIRGINIA AVE,B,755,,2
2107 VIRGINIA AVE,C,755,,2
2107 VIRGINIA AVE,D,1138,5/1/2011,1
2109 VIRGINIA AVE,A,827,,3
2109 VIRGINIA AVE,B,768,,3
2109 VIRGINIA AVE,C,827,,3
2109 VIRGINIA AVE,D,695,1/1/2009,2
2207 VIRGINIA AVE,,1886,,0
2207 VIRGINIA AVE,1/2,0,,0
2223 VIRGINIA AVE,1,827,,2
2223 VIRGINIA AVE,2,718,,2
2223 VIRGINIA AVE,3,1869,,2
2223 VIRGINIA AVE,4,731,,2
2231 VIRGINIA AVE,A,3178,10/26/2017,2
2231 VIRGINIA AVE,B,2374,4/1/2010,2
2231 VIRGINIA AVE,C,3024,7/1/2013,3
2231 VIRGINIA AVE,D,3071,8/3/2023,2
2231 VIRGINIA AVE,E,2993,6/1/2022,2
2234 VIRGINIA AVE,1,803,,2
2234 VIRGINIA AVE,2,956,,2
2234 VIRGINIA AVE,3,1265,,4
2234 VIRGINIA AVE,4,677,,1
2241 VIRGINIA AVE,1,1944,11/17/2017,0
2241 VIRGINIA AVE,2,2518,6/1/2018,1
2241 VIRGINIA AVE,3,2860,10/26/2013,1
2241 VIRGINIA AVE,4,971,7/16/1999,0
2241 VIRGINIA AVE,5,941,,2
2241 VIRGINIA AVE,6,2469,2/4/2019,1
2241 VIRGINIA AVE,7,2408,9/1/2015,1
2241 VIRGINIA AVE,8,2022,3/1/2014,1
2241 VIRGINIA AVE,9,3488,3/15/2017,2
2241 VIRGINIA AVE,10,2578,4/1/2019,1
2241 VIRGINIA AVE,11,2467,3/1/2018,1
2241 VIRGINIA AVE,12,1906,1/5/2019,0
2241 VIRGINIA AVE,13,2237,2/18/2012,2
2241 VIRGINIA AVE,14,2022,11/2/2013,1
2241 VIRGINIA AVE,15,2092,7/2/2013,1
2241 VIRGINIA AVE,16,2623,4/1/2018,1
2316 VIRGINIA AVE,,3550,5/1/2024,2
2316 VIRGINIA AVE,A,2382,3/2/2022,1
2316 VIRGINIA AVE,B,2250,4/15/2024,1
2316 VIRGINIA AVE,C,1995,3/10/2024,0
2316 VIRGINIA AVE,D,2100,5/1/2024,0
2320 VIRGINIA AVE,,4333,1/1/2017,2
2320 VIRGINIA AVE,1,2134,8/3/2015,1
2320 VIRGINIA AVE,2,846,,1
2320 VIRGINIA AVE,3,2100,11/10/2023,1
2320 VIRGINIA AVE,4,1589,10/10/2012,1
2320 VIRGINIA AVE,5,892,,1
2320 VIRGINIA AVE,6,2409,7/1/2022,1
2320 VIRGINIA AVE,7,2107,4/1/2016,1
2320 VIRGINIA AVE,8,2324,10/20/2021,1
2320 VIRGINIA AVE,A,2495,11/1/2023,1
2320 VIRGINIA AVE,B,2400,10/1/2024,1
2320 VIRGINIA AVE,C,2726,10/1/2022,1
2320 VIRGINIA AVE,D,2524,5/1/2016,1
2328 VIRGINIA AVE,A,2971,4/1/2023,2
2328 VIRGINIA AVE,B,2671,5/1/2023,2
2328 VIRGINIA AVE,C,2876,3/1/2023,2
2328 VIRGINIA AVE,D,2223,10/1/2012,2
2336 VIRGINIA AVE,A,1762,6/17/2003,1
2336 VIRGINIA AVE,B,1691,9/23/2005,1
2336 VIRGINIA AVE,C,2926,8/18/2010,2
2336 VIRGINIA AVE,D,1829,4/9/2015,1
2336 VIRGINIA AVE,E,1789,1/20/2013,1
2336 VIRGINIA AVE,F,1211,,1
2340 VIRGINIA AVE,,953,,1
2340 VIRGINIA AVE,1/2,2975,2/26/2011,2
2340 VIRGINIA AVE,3/4,1398,,1
2344 VIRGINIA AVE,1/2,2902,6/1/2011,1
2344 VIRGINIA AVE,3/4,1103,,0
2344 VIRGINIA AVE,5/8,1103,,0
2344 VIRGINIA AVE,A,1162,,1
2344 VIRGINIA AVE,B,1708,9/1/2013,1
2344 VIRGINIA AVE,C,1698,6/15/2013,1
2344 VIRGINIA AVE,D,1491,3/24/2012,1
2344 VIRGINIA AVE,E,1033,,1
2345 VIRGINIA AVE,102,845,,3
2345 VIRGINIA AVE,103,1497,,3
2345 VIRGINIA AVE,104,1351,,2
2345 VIRGINIA AVE,106,845,,3
2345 VIRGINIA AVE,110,845,,3
2345 VIRGINIA AVE,112,767,,2
2345 VIRGINIA AVE,113,1351,,2
2345 VIRGINIA AVE,116,1351,,2
2345 VIRGINIA AVE,201,767,,2
2345 VIRGINIA AVE,203,845,,3
2345 VIRGINIA AVE,205,767,,2
2345 VIRGINIA AVE,206,1497,,3
2345 VIRGINIA AVE,207,845,,3
2345 VIRGINIA AVE,209,767,,2
2345 VIRGINIA AVE,210,1497,,3
2345 VIRGINIA AVE,211,1351,,2
2345 VIRGINIA AVE,213,1351,,2
2345 VIRGINIA AVE,214,767,,2
2345 VIRGINIA AVE,216,767,,2
2345 VIRGINIA AVE,303,1497,,3
2345 VIRGINIA AVE,310,1497,,3
2345 VIRGINIA AVE,312,1351,,2
2345 VIRGINIA AVE,314,1351,,2
2345 VIRGINIA AVE,315,1351,,2
2345 VIRGINIA AVE,316,1351,,2
2354 VIRGINIA AVE,1,1146,,2
2354 VIRGINIA AVE,10,1333,,2
2354 VIRGINIA AVE,11,892,,2
2354 VIRGINIA AVE,2,929,,2
2354 VIRGINIA AVE,3,1014,9/16/2015,2
2354 VIRGINIA AVE,4,1025,,2
2354 VIRGINIA AVE,5,2500,5/1/2023,2
2354 VIRGINIA AVE,6,872,,2
2354 VIRGINIA AVE,7,1928,2/1/2018,2
2354 VIRGINIA AVE,8,2575,2/1/2023,2
2354 VIRGINIA AVE,9,2197,10/1/2015,2
2425 VIRGINIA AVE,12,675,,2
2425 VIRGINIA AVE,4,625,,1
2425 VIRGINIA AVE,5,1177,1/15/2009,3
2425 VIRGINIA AVE,6,822,,3
2425 VIRGINIA AVE,7,710,,3
2425 VIRGINIA AVE,8,714,12/10/2004,3
2512 VIRGINIA AVE,,846,,3
2516 VIRGINIA AVE,A,1149,,3
2516 VIRGINIA AVE,B,1149,,3
2516 VIRGINIA AVE,C,1059,,3
2516 VIRGINIA AVE,D,379,,3
2516 VIRGINIA AVE,E,1227,,3
2518 VIRGINIA AVE,A,1149,,3
2518 VIRGINIA AVE,B,1149,,3
2518 VIRGINIA AVE,C,1149,,3
2518 VIRGINIA AVE,D,1149,,3
2518 VIRGINIA AVE,E,1149,,3
2520 VIRGINIA AVE,1,2984,1/1/2019,2
2520 VIRGINIA AVE,2,3584,7/1/2019,3
2520 VIRGINIA AVE,3,2628,8/18/2018,1
2520 VIRGINIA AVE,4,1806,9/15/2015,1
2520 VIRGINIA AVE,5,2828,9/1/2017,2
2520 VIRGINIA AVE,6,2888,6/1/2017,2
2600 VIRGINIA AVE,1,1350,,4
2600 VIRGINIA AVE,10,1316,,4
2600 VIRGINIA AVE,11,1765,10/1/2010,1
2600 VIRGINIA AVE,12,1303,,4
2600 VIRGINIA AVE,13,1339,,4
2600 VIRGINIA AVE,14,3771,12/20/2022,3
2600 VIRGINIA AVE,15,3413,6/25/2021,3
2600 VIRGINIA AVE,16,1316,,4
2600 VIRGINIA AVE,17,3743,8/1/2022,3
2600 VIRGINIA AVE,18,1716,,3
2600 VIRGINIA AVE,19,3771,7/1/2023,3
2600 VIRGINIA AVE,2,1643,,3
2600 VIRGINIA AVE,20,1316,,4
2600 VIRGINIA AVE,21,3738,12/1/2021,3
2600 VIRGINIA AVE,22,3771,7/20/2023,3
2600 VIRGINIA AVE,23,1316,,4
2600 VIRGINIA AVE,24,1402,,4
2600 VIRGINIA AVE,3,2871,5/5/2010,3
2600 VIRGINIA AVE,4,1316,,4
2600 VIRGINIA AVE,5,3613,10/1/2020,3
2600 VIRGINIA AVE,6,1256,,4
2600 VIRGINIA AVE,7,3771,7/15/2023,3
2600 VIRGINIA AVE,8,3543,11/13/2021,3
2600 VIRGINIA AVE,9,1113,,3
2911 VIRGINIA AVE,,2452,,4
2921 VIRGINIA AVE,,2452,,6
2937 VIRGINIA AVE,,0,,0
3113 VIRGINIA AVE,,1583,,3
3314 VIRGINIA AVE,,1759,,4
3360 VIRGINIA AVE,,0,,0
2926 GLENN AVE,,1583,,3
3024 GLENN AVE,,0,,0
1007 OCEAN PARK BLVD,1,4208,11/30/2020,2
1007 OCEAN PARK BLVD,2,1838,7/16/2011,1
1007 OCEAN PARK BLVD,3,3326,2/13/2023,1
1007 OCEAN PARK BLVD,4,1789,9/1/2012,1
1007 OCEAN PARK BLVD,5,1883,4/25/2008,1
1007 OCEAN PARK BLVD,6,2334,7/6/2010,2
1013 OCEAN PARK BLVD,1,805,,1
1013 OCEAN PARK BLVD,10,3338,11/15/2016,3
1013 OCEAN PARK BLVD,2,2067,12/20/2020,0
1013 OCEAN PARK BLVD,3,2200,9/26/2023,1
1013 OCEAN PARK BLVD,4,1804,7/6/2020,1
1013 OCEAN PARK BLVD,5,1725,11/1/2024,1
1013 OCEAN PARK BLVD,6,1721,10/1/2021,1
1013 OCEAN PARK BLVD,7,850,,1
1013 OCEAN PARK BLVD,8,1713,12/1/2013,1
1013 OCEAN PARK BLVD,9,2154,9/5/2020,1
1017 OCEAN PARK BLVD,1,3571,8/28/2023,1
1017 OCEAN PARK BLVD,2,1564,11/1/2015,1
1017 OCEAN PARK BLVD,3,1030,,2
1017 OCEAN PARK BLVD,4,2223,1/1/2013,2
1017 OCEAN PARK BLVD,5,4045,3/27/2024,2
1017 OCEAN PARK BLVD,6,2385,10/15/2008,2
1017 OCEAN PARK BLVD,7,4470,6/2/2023,3
1023 OCEAN PARK BLVD,1,3108,9/7/2020,2
1023 OCEAN PARK BLVD,10,1875,1/15/2024,0
1023 OCEAN PARK BLVD,11,1850,11/26/2023,0
1023 OCEAN PARK BLVD,12,2763,1/22/2021,2
1023 OCEAN PARK BLVD,12A,2022,4/5/2014,1
1023 OCEAN PARK BLVD,14,2908,5/1/2021,2
1023 OCEAN PARK BLVD,15,2055,1/6/2023,0
1023 OCEAN PARK BLVD,16,1995,8/5/2024,0
1023 OCEAN PARK BLVD,17,2893,10/1/2021,2
1023 OCEAN PARK BLVD,18,2394,3/6/2021,1
1023 OCEAN PARK BLVD,2,1959,7/10/2022,0
1023 OCEAN PARK BLVD,3,1850,2/7/2024,0
1023 OCEAN PARK BLVD,4,1516,,2
1023 OCEAN PARK BLVD,5,2995,2/1/2024,2
1023 OCEAN PARK BLVD,6,1958,8/15/2021,0
1023 OCEAN PARK BLVD,7,1895,8/16/2024,0
1023 OCEAN PARK BLVD,8,1162,,0
1023 OCEAN PARK BLVD,9,3108,9/15/2020,2
1026 OCEAN PARK BLVD,1,1617,,2
1026 OCEAN PARK BLVD,2,2678,8/1/2016,2
1026 OCEAN PARK BLVD,3,3152,8/20/2020,2
1026 OCEAN PARK BLVD,4,3013,12/29/2020,2
1031 OCEAN PARK BLVD,1,1008,,2
1031 OCEAN PARK BLVD,2,3900,10/1/2023,2
1031 OCEAN PARK BLVD,3,3826,11/20/2022,2
1031 OCEAN PARK BLVD,4,3500,2/1/2024,2
1032 OCEAN PARK BLVD,,1030,,2
1034 OCEAN PARK BLVD,,0,,0
1037 OCEAN PARK BLVD,A,2375,6/1/2024,2
1037 OCEAN PARK BLVD,B,2375,6/1/2024,2
1037 OCEAN PARK BLVD,C,2311,12/15/2014,2
1037 OCEAN PARK BLVD,D,2332,2/15/2017,2
1040 OCEAN PARK BLVD,A,2330,9/1/2021,1
1040 OCEAN PARK BLVD,B,2496,9/1/2019,1
1040 OCEAN PARK BLVD,C,639,,2
1040 OCEAN PARK BLVD,D,1590,,1
1041 OCEAN PARK BLVD,A,2475,8/11/2024,2
1041 OCEAN PARK BLVD,B,2475,6/1/2024,2
1041 OCEAN PARK BLVD,C,956,,2
1041 OCEAN PARK BLVD,D,2154,8/15/2021,2
1044 OCEAN PARK BLVD,A,1147,,1
1044 OCEAN PARK BLVD,B,1719,,1
1044 OCEAN PARK BLVD,C,0,,0
1047 OCEAN PARK BLVD,A,884,,2
1047 OCEAN PARK BLVD,B,2336,6/24/2007,2
1047 OCEAN PARK BLVD,C,2541,5/1/2022,2
1047 OCEAN PARK BLVD,D,2943,4/15/2022,2
1047 OCEAN PARK BLVD,E,2012,9/15/2021,0
1047 OCEAN PARK BLVD,F,1854,11/6/2022,0
1047 OCEAN PARK BLVD,G,3063,10/23/2020,2
1103 OCEAN PARK BLVD,A,3142,4/15/2022,2
1103 OCEAN PARK BLVD,B,2211,12/1/2002,2
1103 OCEAN PARK BLVD,C,3199,7/8/2024,2
1103 OCEAN PARK BLVD,D,1064,,2
1107 OCEAN PARK BLVD,A,2474,2/7/2009,2
1107 OCEAN PARK BLVD,B,2741,7/1/2017,2
1107 OCEAN PARK BLVD,C,2182,6/1/2012,2
1107 OCEAN PARK BLVD,D,2728,5/1/2018,2
1112 OCEAN PARK BLVD,A,3783,2/3/2023,2
1112 OCEAN PARK BLVD,B,3352,5/31/2020,2
1112 OCEAN PARK BLVD,C,3865,8/3/2021,2
1112 OCEAN PARK BLVD,D,3793,7/15/2022,2
1112 OCEAN PARK BLVD,E,2752,7/22/2020,1
1112 OCEAN PARK BLVD,F,2300,8/1/2019,1
1113 OCEAN PARK BLVD,A,2445,2/5/2014,2
1113 OCEAN PARK BLVD,B,1313,8/15/2011,2
1113 OCEAN PARK BLVD,C,2266,2/15/2023,2
1113 OCEAN PARK BLVD,D,1102,,2
1117 OCEAN PARK BLVD,A,2847,5/16/2020,2
1117 OCEAN PARK BLVD,B,4375,9/1/2024,2
1117 OCEAN PARK BLVD,C,3938,7/15/2022,2
1117 OCEAN PARK BLVD,D,4452,7/10/2020,2
1123 OCEAN PARK BLVD,A,3770,8/1/2024,3
1123 OCEAN PARK BLVD,B,4325,9/1/2024,3
1123 OCEAN PARK BLVD,C,4000,8/1/2024,3
1123 OCEAN PARK BLVD,D,4750,8/1/2024,3
1127 OCEAN PARK BLVD,1,2237,8/24/2012,2
1127 OCEAN PARK BLVD,2,2148,2/17/2011,2
1127 OCEAN PARK BLVD,3,3000,10/21/2023,2
1127 OCEAN PARK BLVD,4,2377,12/1/2015,2
1128 OCEAN PARK BLVD,101,2330,6/1/2022,1
1128 OCEAN PARK BLVD,102,3308,6/16/2021,2
1128 OCEAN PARK BLVD,103,1473,,2
1128 OCEAN PARK BLVD,104,2676,12/1/2018,1
1128 OCEAN PARK BLVD,105,1082,,1
1128 OCEAN PARK BLVD,106,2132,8/1/2011,1
1128 OCEAN PARK BLVD,107,3313,11/15/2020,2
1128 OCEAN PARK BLVD,108,2860,9/11/2013,2
1128 OCEAN PARK BLVD,109,2539,1/1/2010,2
1128 OCEAN PARK BLVD,110,1114,,1
1128 OCEAN PARK BLVD,111,1930,9/1/2012,1
1128 OCEAN PARK BLVD,112,2977,2/15/2016,2
1128 OCEAN PARK BLVD,113,2018,2/1/2021,1
1128 OCEAN PARK BLVD,201,3194,3/24/2020,2
1128 OCEAN PARK BLVD,202,2674,7/2/2013,2
1128 OCEAN PARK BLVD,203,4100,4/1/2024,2
1128 OCEAN PARK BLVD,204,2248,1/28/2011,1
1128 OCEAN PARK BLVD,205,1317,,1
1128 OCEAN PARK BLVD,206,2399,5/1/2021,1
1128 OCEAN PARK BLVD,207,2874,12/8/2012,2
1128 OCEAN PARK BLVD,208,3413,2/1/2021,2
1128 OCEAN PARK BLVD,209,3208,7/22/2021,2
1128 OCEAN PARK BLVD,210,1120,,1
1128 OCEAN PARK BLVD,211,2216,9/14/2021,1
1128 OCEAN PARK BLVD,212,3795,11/23/2023,2
1128 OCEAN PARK BLVD,213,2113,3/7/2011,1
1128 OCEAN PARK BLVD,214,2995,2/20/2024,1
1128 OCEAN PARK BLVD,215,2508,4/1/2021,1
1128 OCEAN PARK BLVD,301,1421,,2
1128 OCEAN PARK BLVD,302,3108,2/15/2021,2
1128 OCEAN PARK BLVD,303,2823,11/10/2010,2
1128 OCEAN PARK BLVD,304,2508,4/1/2021,1
1128 OCEAN PARK BLVD,305,2743,5/23/2022,1
1128 OCEAN PARK BLVD,306,1216,,1
1128 OCEAN PARK BLVD,307,1523,,2
1128 OCEAN PARK BLVD,308,1489,,2
1128 OCEAN PARK BLVD,309,1478,,2
1128 OCEAN PARK BLVD,310,2329,5/1/2013,1
1128 OCEAN PARK BLVD,311,2394,5/15/2021,1
1128 OCEAN PARK BLVD,312,1617,,2
1128 OCEAN PARK BLVD,313,3100,9/15/2022,1
1128 OCEAN PARK BLVD,314,3200,9/15/2022,1
1128 OCEAN PARK BLVD,315,1158,,1
119 OCEAN PARK BLVD,,913,,3
1201 OCEAN PARK BLVD,A,2400,3/1/2024,2
1201 OCEAN PARK BLVD,B,3208,8/15/2021,2
1201 OCEAN PARK BLVD,C,3393,12/1/2021,2
1201 OCEAN PARK BLVD,D,3593,2/10/2022,2
1207 OCEAN PARK BLVD,A,2603,10/1/2017,2
1207 OCEAN PARK BLVD,B,1168,,2
1207 OCEAN PARK BLVD,C,2217,10/1/2012,2
1207 OCEAN PARK BLVD,D,2331,3/6/2007,2
1211 OCEAN PARK BLVD,A,937,,2
1211 OCEAN PARK BLVD,B,2414,5/1/2003,3
1211 OCEAN PARK BLVD,C,3276,11/1/2022,2
1211 OCEAN PARK BLVD,D,2389,7/1/2014,2
123 OCEAN PARK BLVD,,1522,,3
123 OCEAN PARK BLVD,1/2,1052,,2
125 OCEAN PARK BLVD,,913,,0
127 OCEAN PARK BLVD,,0,,3
127 OCEAN PARK BLVD,UPSTAIRS,1383,,2
1302 OCEAN PARK BLVD,A,1359,,2
1302 OCEAN PARK BLVD,B,3213,11/1/2020,2
